,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
816447,6577665,HP650435,10/26/2008 07:00:00 PM,059XX S SACRAMENTO AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,824,8.0,16.0,66.0,05,,,2008,08/17/2015 03:03:40 PM,,,
816448,6578104,HP650916,04/04/2008 09:00:00 AM,012XX S MICHIGAN AVE,0810,THEFT,OVER $500,RESIDENCE,False,False,133,1.0,2.0,33.0,06,,,2008,08/17/2015 03:03:40 PM,,,
816449,6578270,HP651500,10/27/2008 06:00:00 PM,0000X E BRAYTON ST,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,532,5.0,9.0,53.0,06,,,2008,08/17/2015 03:03:40 PM,,,
816451,6578858,HP651798,10/28/2008 12:01:00 AM,059XX W BARRY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2514,25.0,30.0,19.0,14,,,2008,08/17/2015 03:03:40 PM,,,
816452,6578861,HP651842,10/27/2008 02:00:00 PM,055XX S ARCHER AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE-GARAGE,False,False,814,8.0,23.0,56.0,07,,,2008,08/17/2015 03:03:40 PM,,,
816453,6578862,HP650396,10/27/2008 09:00:00 AM,018XX W 66TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,726,7.0,15.0,67.0,07,,,2008,08/17/2015 03:03:40 PM,,,
816454,6579031,HP651885,10/28/2008 01:00:00 AM,066XX N WHIPPLE ST,0810,THEFT,OVER $500,STREET,False,False,2412,24.0,50.0,2.0,06,1154813.0,1943900.0,2008,02/04/2016 06:33:39 AM,42.001879786,-87.705814351,"(42.001879786, -87.705814351)"
816455,6579157,HP650348,10/27/2008 11:30:00 AM,008XX N DRAKE AVE,0810,THEFT,OVER $500,STREET,False,False,1121,11.0,27.0,23.0,06,1152560.0,1905456.0,2008,02/04/2016 06:33:39 AM,41.89643168,-87.715123041,"(41.89643168, -87.715123041)"
816456,6579701,HP648340,10/26/2008 03:32:37 AM,035XX W 25TH ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1024,10.0,22.0,30.0,08B,1153009.0,1887163.0,2008,02/04/2016 06:33:39 AM,41.846224799,-87.713958733,"(41.846224799, -87.713958733)"
816457,6579873,HP645599,10/23/2008 05:00:00 PM,028XX W MEDILL AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,1414,14.0,35.0,22.0,06,,,2008,08/17/2015 03:03:40 PM,,,
816464,6582258,HP654634,10/29/2008 05:15:00 AM,046XX W DICKENS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,False,False,2522,25.0,31.0,19.0,14,,,2008,08/17/2015 03:03:40 PM,,,
816468,6582637,HP653695,10/29/2008 08:30:00 AM,087XX S PAULINA ST,0560,ASSAULT,SIMPLE,OTHER,False,False,2221,22.0,21.0,71.0,08A,1166533.0,1846782.0,2008,02/04/2016 06:33:39 AM,41.73513605,-87.665477675,"(41.73513605, -87.665477675)"
816471,6584100,HP654697,10/29/2008 04:30:00 PM,081XX S PEORIA ST,0560,ASSAULT,SIMPLE,SIDEWALK,False,False,613,6.0,21.0,71.0,08A,1171723.0,1850905.0,2008,02/04/2016 06:33:39 AM,41.74633803,-87.646343063,"(41.74633803, -87.646343063)"
816474,6584457,HP654780,10/29/2008 06:54:50 PM,0000X N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,122,1.0,42.0,32.0,06,,,2008,08/17/2015 03:03:40 PM,,,
816475,6584459,HP652817,10/28/2008 05:15:00 PM,003XX S STATE ST,1330,CRIMINAL TRESPASS,TO LAND,CTA TRAIN,False,False,123,1.0,2.0,32.0,26,,,2008,08/17/2015 03:03:40 PM,,,
816477,6584470,HP658963,10/31/2008 09:00:00 PM,036XX W 80TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,834,8.0,18.0,70.0,14,,,2008,08/17/2015 03:03:40 PM,,,
816478,6584471,HP658932,10/31/2008 08:00:00 PM,064XX S MAPLEWOOD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,825,8.0,15.0,66.0,26,,,2008,08/17/2015 03:03:40 PM,,,
816479,6584472,HP657246,10/31/2008 03:30:00 AM,024XX W ADAMS ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1125,11.0,2.0,28.0,08B,,,2008,08/17/2015 03:03:40 PM,,,
816480,6584473,HP656839,10/30/2008 01:00:00 PM,043XX W ADAMS ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1115,11.0,28.0,26.0,14,,,2008,08/17/2015 03:03:40 PM,,,
816481,6584474,HP654850,10/29/2008 06:48:00 PM,033XX W CHICAGO AVE,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,SIDEWALK,True,False,1121,11.0,27.0,23.0,26,,,2008,08/17/2015 03:03:40 PM,,,
816485,6586223,HP659519,10/31/2008 11:00:00 PM,056XX W OHIO ST,0820,THEFT,$500 AND UNDER,STREET,False,False,1511,15.0,29.0,25.0,06,,,2008,08/17/2015 03:03:40 PM,,,
816486,6586400,HP658959,10/31/2008 08:00:00 PM,057XX S MICHIGAN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,233,2.0,20.0,40.0,26,,,2008,08/17/2015 03:03:40 PM,,,
816487,6586423,HP658740,10/31/2008 09:00:00 AM,054XX W KAMERLING AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2532,25.0,37.0,25.0,14,,,2008,08/17/2015 03:03:40 PM,,,
816488,6586548,HP659365,10/31/2008 08:00:00 PM,037XX W CORNELIA AVE,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,1732,17.0,30.0,21.0,06,,,2008,08/17/2015 03:03:40 PM,,,
816489,6587166,HP659679,11/01/2008 09:30:00 AM,049XX N KILPATRICK AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,False,False,1712,17.0,39.0,14.0,05,,,2008,08/17/2015 03:03:40 PM,,,
816491,6587498,HP659825,10/31/2008 10:00:00 AM,042XX N CLARENDON AVE,0810,THEFT,OVER $500,STREET,False,False,2322,19.0,46.0,3.0,06,,,2008,08/17/2015 03:03:40 PM,,,
816492,6587535,HP659818,11/01/2008 11:37:00 AM,105XX S PERRY AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,True,False,512,5.0,34.0,49.0,15,,,2008,08/17/2015 03:03:40 PM,,,
816495,6587764,HP660405,10/31/2008 09:00:00 PM,039XX N CHRISTIANA AVE,0890,THEFT,FROM BUILDING,RESIDENCE,False,True,1733,17.0,33.0,16.0,06,,,2008,08/17/2015 03:03:40 PM,,,
816496,6587782,HP662419,11/02/2008 07:30:00 PM,032XX S FEDERAL ST,0890,THEFT,FROM BUILDING,COLLEGE/UNIVERSITY GROUNDS,False,False,2113,2.0,3.0,35.0,06,,,2008,08/17/2015 03:03:40 PM,,,
816497,6588776,HP660807,11/01/2008 09:50:00 PM,001XX W ELM ST,0560,ASSAULT,SIMPLE,SIDEWALK,False,False,1824,18.0,43.0,8.0,08A,,,2008,08/17/2015 03:03:40 PM,,,
816498,6588953,HP662154,11/02/2008 07:00:00 AM,019XX W OGDEN AVE,0810,THEFT,OVER $500,STREET,False,False,1224,12.0,2.0,28.0,06,1163408.0,1897187.0,2008,02/04/2016 06:33:39 AM,41.873519457,-87.675513109,"(41.873519457, -87.675513109)"
816499,6589110,HP662596,11/01/2008 01:00:00 AM,014XX N LEAVITT ST,0820,THEFT,$500 AND UNDER,STREET,False,False,1424,14.0,1.0,24.0,06,,,2008,08/17/2015 03:03:40 PM,,,
816500,6589150,HP661712,11/02/2008 02:00:00 AM,007XX N LECLAIRE AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1531,15.0,28.0,25.0,06,,,2008,08/17/2015 03:03:40 PM,,,
816501,6589151,HP663063,11/03/2008 08:00:00 AM,0000X W CHESTNUT ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,False,1832,18.0,42.0,8.0,06,,,2008,08/17/2015 03:03:40 PM,,,
816502,6589859,HP663040,11/02/2008 11:00:00 PM,068XX S TRIPP AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,False,False,833,8.0,13.0,65.0,14,,,2008,08/17/2015 03:03:40 PM,,,
816503,6591348,HP664993,11/02/2008 05:00:00 PM,048XX S HARDING AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,"SCHOOL, PRIVATE, BUILDING",False,False,821,8.0,14.0,57.0,14,,,2008,08/17/2015 03:03:40 PM,,,
816504,6589954,HP641613,10/22/2008 01:34:00 PM,042XX W MONROE ST,2017,NARCOTICS,MANU/DELIVER:CRACK,VEHICLE NON-COMMERCIAL,True,False,1115,11.0,28.0,26.0,18,,,2008,08/17/2015 03:03:40 PM,,,
816506,6590083,HP664284,11/01/2008 12:00:00 PM,028XX W BIRCHWOOD AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),False,False,2411,24.0,50.0,2.0,06,,,2008,08/17/2015 03:03:40 PM,,,
816507,6590085,HP664308,06/16/2008 02:23:00 PM,034XX W NORTH AVE,1120,DECEPTIVE PRACTICE,FORGERY,CURRENCY EXCHANGE,True,False,1422,14.0,26.0,23.0,10,,,2008,08/17/2015 03:03:40 PM,,,
816508,6590087,HP664431,11/03/2008 09:25:00 PM,039XX W POTOMAC AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,True,False,2535,25.0,27.0,23.0,18,,,2008,08/17/2015 03:03:40 PM,,,
816509,6590088,HP664427,11/03/2008 03:00:00 PM,026XX W 70TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,False,False,831,8.0,18.0,66.0,14,,,2008,08/17/2015 03:03:40 PM,,,
816510,6590089,HP664392,11/03/2008 09:05:00 PM,001XX N LAVERGNE AVE,2220,LIQUOR LAW VIOLATION,ILLEGAL POSSESSION BY MINOR,STREET,True,False,1532,15.0,28.0,25.0,22,,,2008,08/17/2015 03:03:40 PM,,,
816511,6590090,HP664313,11/03/2008 07:57:00 PM,051XX S INDIANA AVE,0320,ROBBERY,STRONGARM - NO WEAPON,VACANT LOT/LAND,True,False,232,2.0,3.0,40.0,03,,,2008,08/17/2015 03:03:40 PM,,,
816512,6590091,HP664367,11/03/2008 08:42:00 PM,003XX E KENSINGTON AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,OTHER,True,False,532,5.0,9.0,53.0,15,,,2008,08/17/2015 03:03:40 PM,,,
816513,6591349,HP663404,11/03/2008 11:45:00 AM,030XX N WESTERN AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,False,False,1913,19.0,1.0,5.0,03,,,2008,08/17/2015 03:03:40 PM,,,
816514,6590281,HP645410,10/24/2008 01:00:00 AM,033XX W FILLMORE ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,POLICE FACILITY/VEH PARKING LOT,True,False,1134,11.0,24.0,29.0,18,,,2008,08/17/2015 03:03:40 PM,,,
816515,6590354,HP646651,10/25/2008 03:30:00 AM,064XX W IRVING PARK RD,2012,NARCOTICS,MANU/DELIVER:COCAINE,PARKING LOT/GARAGE(NON.RESID.),True,False,1632,16.0,38.0,17.0,18,,,2008,08/17/2015 03:03:40 PM,,,
816516,6590381,HP657589,10/31/2008 09:05:00 AM,102XX S AVENUE J,2220,LIQUOR LAW VIOLATION,ILLEGAL POSSESSION BY MINOR,"SCHOOL, PUBLIC, BUILDING",False,False,432,4.0,10.0,52.0,22,,,2008,08/17/2015 03:03:40 PM,,,
816517,6621233,HP693127,11/20/2008 01:53:00 PM,032XX W 111TH ST,0860,THEFT,RETAIL THEFT,DRUG STORE,False,False,2211,22.0,19.0,74.0,06,,,2008,08/17/2015 03:03:40 PM,,,
816518,6590428,HP648777,10/26/2008 11:44:00 AM,080XX S UNION AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VEHICLE NON-COMMERCIAL,True,False,621,6.0,21.0,71.0,18,,,2008,08/17/2015 03:03:40 PM,,,
816519,6591343,HP657679,10/01/2008 09:00:00 AM,011XX E 82ND ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,411,4.0,8.0,45.0,11,,,2008,08/17/2015 03:03:40 PM,,,
816520,6591344,HP595277,09/26/2008 09:55:00 PM,031XX N SHEFFIELD AVE,0460,BATTERY,SIMPLE,MOVIE HOUSE/THEATER,True,False,1932,19.0,44.0,6.0,08B,,,2008,08/17/2015 03:03:40 PM,,,
816521,6591345,HP665132,10/30/2008 07:00:00 PM,086XX S COTTAGE GROVE AVE,031A,ROBBERY,ARMED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),False,False,632,6.0,6.0,44.0,03,,,2008,08/17/2015 03:03:40 PM,,,
816522,6591346,HP664990,11/02/2008 05:00:00 PM,048XX S HARDING AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,False,False,821,8.0,14.0,57.0,14,,,2008,08/17/2015 03:03:40 PM,,,
816524,6591128,HP664167,11/03/2008 07:30:00 AM,038XX N SPAULDING AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1733,17.0,33.0,16.0,14,,,2008,08/17/2015 03:03:40 PM,,,
816525,6591243,HP664408,11/03/2008 07:15:00 PM,043XX N NARRAGANSETT AVE,0890,THEFT,FROM BUILDING,COLLEGE/UNIVERSITY GROUNDS,False,False,1632,16.0,38.0,17.0,06,,,2008,08/17/2015 03:03:40 PM,,,
816526,6591347,HP665000,10/17/2008 04:24:00 PM,018XX W FULLERTON AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,DEPARTMENT STORE,False,False,1931,19.0,32.0,7.0,11,,,2008,08/17/2015 03:03:40 PM,,,
816527,6591341,HP652226,10/11/2008 12:00:00 PM,071XX S MICHIGAN AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,False,False,323,3.0,6.0,69.0,11,,,2008,08/17/2015 03:03:40 PM,,,
816528,6591342,HP650175,10/23/2008 07:00:00 PM,014XX E 69TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,332,3.0,5.0,43.0,26,,,2008,08/17/2015 03:03:40 PM,,,
816530,6594180,HP666774,11/03/2008 12:00:00 PM,002XX W MONROE ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENTIAL YARD (FRONT/BACK),False,False,112,1.0,2.0,32.0,11,,,2008,08/17/2015 03:03:40 PM,,,
816531,6594181,HP666567,11/04/2008 05:00:00 PM,038XX N FREMONT ST,0810,THEFT,OVER $500,STREET,False,False,2324,19.0,46.0,6.0,06,,,2008,08/17/2015 03:03:40 PM,,,
816532,6594183,HP666681,10/29/2008 01:00:00 PM,011XX W GRACE ST,0890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,False,False,2324,19.0,44.0,6.0,06,,,2008,08/17/2015 03:03:40 PM,,,
816536,6592189,HP524056,08/20/2008 11:20:00 AM,033XX W FILLMORE ST,2031,NARCOTICS,POSS: METHAMPHETAMINES,POLICE FACILITY/VEH PARKING LOT,True,False,1134,11.0,24.0,29.0,18,,,2008,08/17/2015 03:03:40 PM,,,
816537,6592196,HP651957,10/29/2008 09:00:00 AM,033XX W FILLMORE ST,2028,NARCOTICS,POSS: SYNTHETIC DRUGS,POLICE FACILITY/VEH PARKING LOT,True,False,1134,11.0,24.0,29.0,18,,,2008,08/17/2015 03:03:40 PM,,,
816538,6592208,HP648904,10/26/2008 12:15:00 PM,010XX W LAWRENCE AVE,2017,NARCOTICS,MANU/DELIVER:CRACK,STREET,True,False,2312,19.0,46.0,3.0,18,,,2008,08/17/2015 03:03:40 PM,,,
816539,6594185,HP666641,11/05/2008 08:45:00 AM,050XX W DIVISION ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2533,25.0,37.0,25.0,14,,,2008,08/17/2015 03:03:40 PM,,,
816540,6621234,HP692241,11/19/2008 09:50:00 PM,018XX S DRAKE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1021,10.0,24.0,29.0,14,,,2008,08/17/2015 03:03:40 PM,,,
816541,6610645,HP686140,11/14/2008 12:05:00 AM,043XX N HAZEL ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,2322,19.0,46.0,3.0,11,,,2008,08/17/2015 03:03:40 PM,,,
816542,6610646,HP654100,10/29/2008 09:55:00 AM,005XX W HARRISON ST,2890,PUBLIC PEACE VIOLATION,OTHER VIOLATION,OTHER,False,True,131,1.0,2.0,28.0,26,,,2008,08/17/2015 03:03:40 PM,,,
816543,6615803,HP687647,11/01/2008 09:00:00 AM,054XX W DRUMMOND PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,2514,25.0,30.0,19.0,14,,,2008,08/17/2015 03:03:40 PM,,,
816544,6615804,HP689695,11/18/2008 02:15:00 PM,011XX N LARRABEE ST,1360,CRIMINAL TRESPASS,TO VEHICLE,POLICE FACILITY/VEH PARKING LOT,False,False,1822,18.0,27.0,8.0,26,,,2008,08/17/2015 03:03:40 PM,,,
816545,6592809,HP626311,10/13/2008 08:00:00 PM,063XX N WHIPPLE ST,0810,THEFT,OVER $500,STREET,False,False,2413,24.0,50.0,2.0,06,,,2008,08/17/2015 03:03:40 PM,,,
816546,6592899,HP650172,10/27/2008 10:25:00 AM,033XX W FILLMORE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY/VEH PARKING LOT,True,False,1134,11.0,24.0,29.0,26,,,2008,08/17/2015 03:03:40 PM,,,
816547,6615805,HP689740,11/18/2008 04:04:00 PM,031XX W WABANSIA AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,1421,14.0,26.0,23.0,18,,,2008,08/17/2015 03:03:40 PM,,,
816550,6593313,HP666288,11/05/2008 12:00:34 AM,053XX W CHICAGO AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,False,False,1524,15.0,37.0,25.0,24,,,2008,08/17/2015 03:03:40 PM,,,
816551,6615806,HP689633,11/18/2008 03:17:00 PM,008XX N CLEVELAND AVE,2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,True,False,1823,18.0,27.0,8.0,18,,,2008,08/17/2015 03:03:40 PM,,,
816552,6594179,HP666682,11/04/2008 03:00:00 PM,018XX N LINCOLN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1814,18.0,43.0,7.0,14,,,2008,08/17/2015 03:03:40 PM,,,
816553,6594175,HP666653,11/04/2008 07:00:00 PM,018XX N WOOD ST,0917,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",STREET,False,False,1434,14.0,32.0,22.0,07,,,2008,08/17/2015 03:03:40 PM,,,
816554,6594176,HP666521,11/02/2008 11:00:00 PM,117XX S UNION AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,524,5.0,34.0,53.0,14,,,2008,08/17/2015 03:03:40 PM,,,
816555,6594177,HP666691,11/05/2008 01:00:00 AM,067XX S ASHLAND AVE,0920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,False,False,725,7.0,17.0,67.0,07,,,2008,08/17/2015 03:03:40 PM,,,
816556,6594178,HP666679,11/03/2008 11:00:00 AM,010XX N HAMLIN AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,True,1112,11.0,27.0,23.0,26,,,2008,08/17/2015 03:03:40 PM,,,
816557,6615807,HP689753,11/18/2008 04:00:00 PM,019XX E 79TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,414,4.0,8.0,43.0,18,,,2008,08/17/2015 03:03:40 PM,,,
816558,6615808,HP688163,11/17/2008 04:14:00 PM,078XX S RACINE AVE,0880,THEFT,PURSE-SNATCHING,SIDEWALK,False,False,612,6.0,17.0,71.0,06,,,2008,08/17/2015 03:03:40 PM,,,
816559,6615809,HP498385,08/06/2008 09:00:00 PM,070XX S INDIANA AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,322,3.0,6.0,69.0,26,,,2008,08/17/2015 03:03:40 PM,,,
816560,6594715,HP666807,11/03/2008 03:30:00 PM,111XX S VINCENNES AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,2212,22.0,19.0,75.0,08B,,,2008,08/17/2015 03:03:40 PM,,,
816561,6615810,HP431113,06/19/2008 09:00:00 AM,052XX S MORGAN ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,False,False,934,9.0,16.0,61.0,06,,,2008,08/17/2015 03:03:40 PM,,,
816562,6594779,HP596682,09/27/2008 04:15:00 PM,045XX S DREXEL BLVD,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,RESIDENCE,True,False,2123,2.0,4.0,39.0,26,,,2008,08/17/2015 03:03:40 PM,,,
816563,6615811,HP689912,11/18/2008 12:00:00 AM,017XX W OHIO ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1324,12.0,1.0,24.0,14,,,2008,08/17/2015 03:03:40 PM,,,
816564,6594970,HP669292,11/06/2008 04:00:00 PM,039XX W ARMITAGE AVE,1330,CRIMINAL TRESPASS,TO LAND,SIDEWALK,True,False,2535,25.0,30.0,20.0,26,,,2008,08/17/2015 03:03:40 PM,,,
816565,6594971,HP669374,11/06/2008 09:00:00 AM,056XX S WOOD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,715,7.0,15.0,67.0,14,,,2008,08/17/2015 03:03:40 PM,,,
816566,6594972,HP669250,10/30/2008 12:00:00 AM,004XX W DEMING PL,0810,THEFT,OVER $500,STREET,False,False,2333,19.0,43.0,7.0,06,,,2008,08/17/2015 03:03:40 PM,,,
816567,6594973,HP669304,11/06/2008 02:00:00 AM,063XX S GREEN ST,0890,THEFT,FROM BUILDING,MEDICAL/DENTAL OFFICE,False,False,723,7.0,20.0,68.0,06,,,2008,08/17/2015 03:03:40 PM,,,
816568,6594974,HP669365,11/06/2008 04:00:00 PM,047XX W JACKSON BLVD,0820,THEFT,$500 AND UNDER,STREET,False,False,1113,11.0,28.0,25.0,06,,,2008,08/17/2015 03:03:40 PM,,,
816573,6615812,HP689913,11/18/2008 06:30:00 AM,063XX W 59TH ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,False,False,811,8.0,23.0,56.0,14,,,2008,08/17/2015 03:03:40 PM,,,
816574,6615813,HP689614,11/18/2008 02:00:00 AM,029XX N KILDARE AVE,0810,THEFT,OVER $500,STREET,False,False,2523,25.0,31.0,20.0,06,,,2008,08/17/2015 03:03:40 PM,,,
816575,6616515,HP688594,11/17/2008 09:11:14 PM,026XX S KOMENSKY AVE,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,False,False,1031,10.0,22.0,30.0,26,,,2008,08/17/2015 03:03:40 PM,,,
816576,6596418,HP668832,11/06/2008 11:00:00 AM,009XX N MONTICELLO AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,False,1112,11.0,27.0,23.0,18,,,2008,08/17/2015 03:03:40 PM,,,
816577,6596444,HP668652,11/06/2008 12:00:00 AM,046XX S PRAIRIE AVE,0810,THEFT,OVER $500,CTA PLATFORM,False,False,221,2.0,3.0,38.0,06,,,2008,08/17/2015 03:03:40 PM,,,
816579,6616517,HP687279,11/17/2008 07:39:51 AM,016XX W MORSE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,False,2431,24.0,49.0,1.0,08B,,,2008,08/17/2015 03:03:40 PM,,,
816580,6597053,HP669361,11/06/2008 12:00:00 AM,015XX W 120TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,524,5.0,34.0,53.0,26,,,2008,08/17/2015 03:03:40 PM,,,
816581,6597136,HP669170,11/06/2008 01:30:00 PM,033XX W PIERCE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1422,14.0,26.0,23.0,08B,,,2008,08/17/2015 03:03:40 PM,,,
816582,6597137,HP669271,11/06/2008 03:40:00 PM,046XX W MONROE ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,False,1113,11.0,28.0,25.0,18,,,2008,08/17/2015 03:03:40 PM,,,
816583,6597138,HP669229,11/06/2008 12:16:00 PM,061XX S WOODLAWN AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,False,True,314,3.0,20.0,42.0,26,,,2008,08/17/2015 03:03:40 PM,,,
816584,6597139,HP667752,11/05/2008 04:30:00 PM,025XX N KEDZIE BLVD,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,1413,14.0,35.0,22.0,05,,,2008,08/17/2015 03:03:40 PM,,,
816585,6597140,HP666252,11/04/2008 11:50:00 PM,031XX N CENTRAL PARK AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,False,False,2523,25.0,35.0,21.0,14,,,2008,08/17/2015 03:03:40 PM,,,
816586,6597141,HP669288,11/06/2008 03:45:00 PM,087XX S COMMERCIAL AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,423,4.0,10.0,46.0,06,,,2008,08/17/2015 03:03:40 PM,,,
816587,6597142,HP669505,11/06/2008 12:00:00 AM,030XX W ARMITAGE AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1414,14.0,35.0,22.0,06,,,2008,08/17/2015 03:03:40 PM,,,
816588,6597144,HP669143,11/06/2008 02:56:00 PM,030XX W ARMITAGE AVE,0560,ASSAULT,SIMPLE,MEDICAL/DENTAL OFFICE,False,False,1421,14.0,35.0,22.0,08A,,,2008,08/17/2015 03:03:40 PM,,,
816589,6616520,HP687543,11/17/2008 11:03:09 AM,075XX S RIDGELAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,False,False,414,4.0,8.0,43.0,08B,,,2008,08/17/2015 03:03:40 PM,,,
816590,6597278,HP670029,11/06/2008 01:00:00 PM,057XX W 64TH PL,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,812,8.0,13.0,64.0,06,,,2008,08/17/2015 03:03:40 PM,,,
816592,6597956,HP670109,11/06/2008 06:33:00 PM,111XX S KEDZIE AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,2211,22.0,19.0,74.0,08B,,,2008,08/17/2015 03:03:40 PM,,,
816593,6616521,HP687839,11/17/2008 02:01:43 PM,038XX W FILLMORE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,False,1133,11.0,24.0,29.0,08B,,,2008,08/17/2015 03:03:40 PM,,,
816596,6616522,HP687607,11/17/2008 10:00:00 AM,082XX S INGLESIDE AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,631,6.0,8.0,44.0,05,,,2008,08/17/2015 03:03:40 PM,,,
